#ProcessedFacebook0
#Louvain
#Time taken 0.21869969367980957s
236,84
236,252
236,88
236,271
236,13
236,314
236,315
236,213
236,1
186,88
186,213
186,199
186,223
186,325
186,59
186,203
186,128
186,252
186,222
186,56
186,98
186,331
186,271
122,5
122,284
122,98
122,128
122,56
122,136
122,31
122,203
122,261
122,213
122,252
122,325
122,342
122,161
122,271
122,315
122,251
122,281
285,103
285,146
285,246
285,136
285,271
285,60
285,213
285,98
285,315
285,313
285,164
285,203
285,196
285,211
285,252
285,56
285,342
285,261
346,272
346,184
346,320
346,127
271,304
271,169
271,188
271,185
271,277
271,30
271,232
271,133
271,79
271,21
271,332
271,142
271,119
271,25
271,113
271,85
271,276
271,322
271,40
271,26
271,141
271,272
271,170
271,67
271,200
271,176
271,239
271,297
271,109
271,9
271,224
271,315
271,280
271,323
271,290
271,148
271,291
271,48
271,318
271,104
271,212
271,72
304,199
304,168
304,249
304,325
304,158
304,324
304,308
304,172
304,161
304,203
304,136
304,98
304,56
304,118
304,252
304,211
304,7
304,347
304,84
304,13
304,246
304,31
304,315
176,128
9,128
9,252
9,203
9,231
9,56
9,199
9,161
9,342
9,329
9,315
9,291
130,329
130,322
130,25
130,257
130,62
130,213
130,277
329,324
329,291
329,332
329,269
329,119
329,272
329,150
329,54
329,106
329,30
329,40
329,204
329,315
329,322
329,16
329,308
329,202
329,172
329,178
329,280
329,72
329,231
204,213
204,5
204,277
213,57
213,249
213,40
213,178
213,345
213,272
213,96
213,53
213,224
213,128
213,67
213,277
213,161
213,30
213,332
213,231
213,322
213,80
213,239
213,242
213,56
213,303
252,332
252,334
252,291
252,26
252,248
252,239
252,72
252,109
252,134
252,113
252,119
252,200
252,280
252,25
252,123
252,322
252,67
252,315
252,297
252,212
252,324
252,79
252,277
252,308
252,66
252,272
252,31
252,188
252,104
252,345
252,142
252,169
252,21
252,55
252,170
332,203
332,13
332,98
332,291
332,158
332,56
332,331
332,324
332,53
332,16
332,231
332,172
332,48
332,106
82,169
82,158
82,84
82,148
82,119
82,170
82,121
82,123
82,67
82,318
65,7
65,297
65,25
65,339
276,98
276,56
276,84
26,56
26,158
26,199
26,313
26,118
26,265
26,203
26,308
26,128
26,161
26,325
26,315
26,298
26,98
26,291
26,172
26,13
26,223
280,1
280,291
280,98
280,231
280,315
280,31
272,159
272,203
272,108
272,56
272,291
272,211
272,197
272,98
272,320
272,281
272,127
272,184
211,239
211,315
211,170
199,40
199,212
199,119
199,315
199,200
199,141
199,239
199,113
199,134
199,25
199,291
199,324
199,62
199,322
199,67
199,232
