#ProcessedFacebook0
#Louvain
#Time taken 0.21869969367980957s
236,1
186,1
122,1
285,1
304,1
176,1
9,1
332,1
276,1
26,1
280,1
272,1
133,1
62,1
239,1
322,1
3,1
170,1
117,1
188,1
119,1
323,1
200,1
344,1
67,1
277,1
134,1
274,1
21,1
169,1
207,1
341,1
334,1
141,1
345,1
38,1
109,1
142,1
105,1
232,1
248,1
224,1
283,1
290,1
25,1
66,1
85,1
123,1
297,1
185,1
104,1
30,1
72,1
40,1
125,1
212,1
311,1
39,1
10,1
55,1
228,1
69,1
113,1
258,1
257,1
156,1
303,1
75,1
178,1
318,1
165,1
121,1
45,1
96,1
235,1
79,1
208,1
132,1
221,1
148,1
295,1
260,1
160,1
234,1
50,1
206,1
229,1
77,1
153,1
294,1
183,1
24,2
346,2
130,2
204,2
53,2
254,2
194,2
73,2
299,2
48,2
57,2
88,2
242,2
302,2
54,2
126,2
300,2
94,2
1,2
80,2
187,2
92,2
266,2
330,2
249,2
196,2
101,2
180,2
191,2
164,2
336,2
271,3
252,3
82,3
65,3
211,3
199,3
172,3
56,3
231,3
103,3
98,3
313,3
63,3
118,3
325,3
270,3
76,3
223,3
128,3
238,3
265,3
203,3
261,3
342,3
13,3
59,3
161,3
222,3
16,3
338,3
268,3
314,3
331,3
250,3
106,3
29,3
298,3
329,4
127,4
135,4
36,4
108,4
197,4
27,4
139,4
184,4
159,4
320,4
284,4
309,4
251,4
281,4
213,5
288,5
315,5
339,5
168,5
308,5
317,5
158,5
291,5
146,5
31,5
136,5
7,5
246,5
324,5
340,5
347,5
5,5
129,5
87,5
60,5
301,5
22,5
120,5
247,5
316,5
47,5
84,6
175,6
46,6
23,6
83,6
278,6
237,6
263,6
51,6
8,6
245,6
99,6
296,6
102,6
177,6
259,6
227,6
91,6
143,6
61,6
110,6
264,6
225,6
86,6
201,6
321,6
68,6
131,6
193,6
124,6
157,6
190,6
155,6
240,6
267,6
35,6
116,7
28,7
312,7
214,7
20,7
307,7
71,7
333,7
144,7
226,7
149,7
17,7
326,7
255,7
49,7
140,7
137,7
343,7
115,7
111,7
14,7
310,7
32,7
230,7
70,7
174,7
293,7
2,7
279,7
162,7
19,7
192,7
243,7
167,7
93,7
41,7
337,7
289,7
262,7
220,7
44,7
97,7
112,7
216,7
151,7
138,7
305,7
182,7
241,7
253,7
205,7
52,7
275,8
273,8
78,8
218,8
195,8
181,8
328,8
306,8
152,8
4,8
64,9
217,9
171,9
286,9
81,9
150,9
163,9
173,9
189,9
58,9
269,9
107,9
100,9
166,9
202,9
198,9
34,9
33,10
42,10
6,11
89,11
327,11
95,11
319,11
147,11
219,11
154,11
90,12
179,12
145,12
282,13
244,13
233,14
256,14

