#ProcessedFacebook0
#Multilevel
#Time taken 0.015618562698364258s
1,1
5,1
24,1
48,1
53,1
57,1
73,1
80,1
88,1
92,1
94,1
101,1
126,1
130,1
146,1
160,1
164,1
180,1
187,1
191,1
194,1
196,1
204,1
206,1
213,1
242,1
249,1
254,1
260,1
266,1
299,1
300,1
302,1
316,1
317,1
330,1
336,1
346,1
2,2
14,2
17,2
19,2
20,2
28,2
32,2
41,2
44,2
49,2
52,2
70,2
71,2
93,2
97,2
111,2
112,2
115,2
116,2
137,2
138,2
140,2
144,2
149,2
151,2
162,2
167,2
174,2
182,2
192,2
205,2
214,2
216,2
220,2
226,2
230,2
241,2
243,2
253,2
255,2
262,2
279,2
289,2
293,2
305,2
307,2
310,2
312,2
326,2
333,2
337,2
343,2
3,3
9,3
10,3
21,3
25,3
26,3
30,3
39,3
40,3
45,3
50,3
62,3
66,3
67,3
69,3
72,3
75,3
76,3
77,3
79,3
85,3
96,3
105,3
106,3
109,3
113,3
117,3
121,3
122,3
132,3
133,3
134,3
141,3
142,3
148,3
153,3
156,3
158,3
161,3
165,3
169,3
170,3
176,3
178,3
183,3
185,3
188,3
200,3
208,3
221,3
224,3
228,3
229,3
231,3
232,3
235,3
236,3
248,3
257,3
258,3
270,3
272,3
274,3
276,3
277,3
280,3
283,3
285,3
288,3
290,3
291,3
294,3
295,3
297,3
303,3
304,3
315,3
322,3
323,3
332,3
334,3
341,3
345,3
4,4
78,4
152,4
181,4
195,4
218,4
273,4
275,4
306,4
328,4
6,5
89,5
95,5
147,5
154,5
219,5
319,5
327,5
7,6
22,6
23,6
31,6
38,6
51,6
83,6
84,6
87,6
120,6
124,6
125,6
129,6
136,6
155,6
157,6
168,6
190,6
237,6
240,6
246,6
247,6
267,6
308,6
339,6
340,6
347,6
8,7
61,7
91,7
110,7
193,7
201,7
245,7
259,7
264,7
11,8
12,9
13,10
16,10
29,10
55,10
56,10
59,10
60,10
63,10
65,10
82,10
98,10
103,10
104,10
118,10
123,10
128,10
172,10
186,10
199,10
203,10
207,10
211,10
212,10
222,10
223,10
234,10
238,10
239,10
250,10
252,10
261,10
265,10
268,10
271,10
298,10
311,10
313,10
314,10
318,10
325,10
331,10
338,10
342,10
344,10
15,11
18,12
27,13
34,13
47,13
54,13
58,13
64,13
81,13
100,13
107,13
119,13
150,13
163,13
166,13
171,13
173,13
189,13
198,13
202,13
217,13
269,13
286,13
301,13
324,13
329,13
33,14
42,14
35,15
46,15
68,15
86,15
99,15
102,15
131,15
143,15
175,15
177,15
225,15
227,15
263,15
278,15
296,15
321,15
36,16
108,16
127,16
135,16
139,16
159,16
184,16
197,16
251,16
281,16
284,16
309,16
320,16
37,17
43,18
74,19
90,20
145,20
179,20
114,21
209,22
210,23
215,24
233,25
256,25
244,26
282,26
287,27
292,28
335,29
348,30
349,31
