#ProcessedFacebook0
#Multilevel
#Time taken 0.015618562698364258s
236,186
271,304
130,329
252,332
84,236
322,53
170,56
285,103
23,116
119,323
200,98
199,304
56,67
188,119
134,56
223,170
88,21
339,119
169,271
88,186
213,186
207,322
308,277
186,341
128,9
334,252
317,158
98,21
109,118
252,291
203,332
239,62
224,261
119,48
119,170
285,146
83,25
332,13
25,94
325,109
224,84
161,308
48,320
109,56
109,119
272,186
200,123
285,246
271,188
31,277
56,26
345,159
320,48
185,271
308,142
9,252
1,315
280,1
277,271
56,88
9,203
134,118
332,104
40,199
212,67
82,169
270,203
308,172
146,313
168,304
332,98
169,136
56,141
239,141
21,212
176,128
203,25
265,40
26,252
172,232
272,159
304,249
313,21
329,291
342,67
21,55
261,113
55,200
13,277
285,136
80,320
252,248
313,54
82,231
342,119
304,325
136,156
271,30
341,186
332,38
271,232
212,304
141,172
25,186
252,236
56,185
19,175
303,104
339,161
119,39
104,303
272,203
21,56
7,213
5,122
55,21
178,38
186,109
203,21
285,271
104,322
304,324
113,104
56,297
332,329
331,109
150,128
304,308
284,21
239,21
340,213
172,277
13,188
172,141
272,346
199,119
248,38
196,67
304,172
30,56
60,285
346,184
185,344
184,329
285,213
67,55
98,285
118,283
271,133
230,23
203,161
113,261
116,23
315,80
23,227
72,252
331,324
188,104
239,276
23,61
325,21
235,5
271,79
40,213
119,285
56,132
122,284
322,48
277,308
106,29
252,109
252,134
104,67
325,161
322,203
280,98
344,257
184,21
119,332
277,324
232,56
315,213
322,136
26,199
45,104
98,148
185,55
295,239
252,113
323,119
295,104
232,212
161,56
119,252
313,26
108,21
271,21
67,136
329,272
203,297
161,118
170,250
324,118
318,119
38,141
123,334
53,322
203,67
315,249
119,185
21,223
109,186
322,56
123,67
144,23
56,75
98,122
31,291
272,108
118,26
232,298
26,265
298,40
186,178
161,252
87,161
203,200
252,200
23,175
186,345
239,323
291,213
56,66
124,170
290,56
109,324
128,322
26,203
119,313
186,9
67,203
213,87
21,342
329,184
67,212
26,308
159,172
56,119
23,245
322,60
176,239
169,56
322,1
1,133
304,212
346,320
113,342
148,119
30,48
56,161
103,339
56,62
73,331
57,277
113,119
322,130
56,332
67,123
199,315
56,272
87,315
56,221
48,54
98,113
56,169
126,322
67,119
271,332
249,315
128,176
239,232
21,184
184,346
324,109
82,158
119,176
277,186
118,200
248,53
323,103
285,313
128,26
178,213
213,246
334,339
25,119
67,186
122,128
142,271
119,122
103,169
66,56
239,322
142,31
332,331
313,315
324,136
50,314
277,175
178,88
170,128
161,339
324,22
119,271
280,252
94,320
136,56
203,9
200,199
185,103
276,98
21,239
315,313
277,57
96,190
141,199
247,29
25,104
56,122
211,272
55,170
271,25
213,345
304,203
127,21
72,56
322,128
94,315
21,203
188,56
317,132
186,45
161,87
277,325
100,323
246,315
170,342
322,118
113,271
239,122
25,252
239,26
197,272
104,200
84,224
188,239
125,119
272,211
103,285
315,203
170,268
48,203
239,119
104,25
257,344
203,170
248,252
56,9
186,62
85,271
265,67
236,88
119,199
332,203
277,55
324,332
322,246
271,276
338,31
308,21
98,280
31,200
119,208
142,104
346,127
271,322
22,277
332,324
133,271
9,128
236,271
158,339
84,82
53,54
185,119
13,236
277,120
297,203
346,272
213,272
82,148
56,334
200,55
56,136
185,22
13,148
54,1
40,271
239,109
271,277
276,271
146,50
329,332
186,285
169,318
291,31
62,239
186,67
119,109
26,271
329,197
21,119
109,331
175,19
67,196
121,206
271,141
104,26
9,199
320,300
21,88
55,277
291,7
30,73
186,200
242,158
119,188
203,308
342,21
339,148
324,213
285,164
252,322
186,170
53,332
295,212
21,136
213,96
315,98
325,26
29,231
315,128
54,313
87,213
119,280
119,128
158,82
271,142
103,136
227,23
329,106
341,56
272,271
56,30
186,21
206,178
31,338
325,200
109,252
88,106
136,304
170,260
322,88
188,342
67,252
308,338
98,272
304,98
21,308
67,325
26,55
239,67
170,271
199,113
67,271
261,297
339,334
134,252
322,308
119,82
122,123
158,22
239,169
239,295
199,134
9,119
25,199
184,57
119,26
60,291
7,65
129,291
119,125
119,325
271,119
186,236
277,98
120,277
5,315
252,25
125,169
224,213
99,23
136,122
56,277
82,170
88,322
325,304
313,170
199,291
324,199
130,25
88,303
271,170
175,277
104,188
302,315
118,324
30,329
104,169
339,313
122,31
308,323
186,221
161,271
203,285
338,308
67,128
248,119
136,169
132,119
199,9
128,170
308,26
122,203
277,159
315,324
280,239
251,21
169,104
199,40
186,322
236,13
252,315
40,329
212,232
271,236
130,257
297,65
26,298
98,141
119,13
56,231
75,56
345,186
25,88
38,248
186,188
200,271
122,261
204,329
62,223
285,196
96,213
315,329
271,185
67,104
13,67
213,315
186,323
213,128
67,213
9,342
297,252
56,72
122,55
249,304
344,185
342,165
7,322
322,242
123,26
322,329
113,313
261,122
142,56
211,285
344,67
329,16
122,56
67,13
109,203
21,271
297,56
291,87
128,213
342,277
271,176
322,104
21,281
315,302
304,56
26,128
148,339
67,344
213,122
315,56
332,16
252,122
26,118
56,40
277,213
113,325
50,203
168,291
213,161
291,252
186,142
26,98
223,200
213,40
113,172
261,345
332,252
186,213
239,25
134,203
119,50
329,308
336,25
314,50
106,88
203,334
161,199
104,113
1,280
169,5
322,250
322,339
1,119
339,277
304,239
271,40
50,146
103,25
56,290
40,29
329,130
56,276
118,277
315,223
118,304
277,339
212,40
56,322
271,285
320,272
123,200
50,119
272,213
103,7
170,82
223,315
