#ProcessedFacebook0
#LeadingEigenVector
#Time taken 0.18745923042297363s
1,1
5,1
7,1
24,1
27,1
34,1
36,1
48,1
53,1
54,1
57,1
73,1
80,1
87,1
88,1
92,1
94,1
96,1
101,1
106,1
108,1
126,1
127,1
130,1
135,1
139,1
146,1
159,1
160,1
163,1
164,1
166,1
173,1
178,1
180,1
184,1
187,1
191,1
194,1
196,1
197,1
202,1
204,1
206,1
213,1
242,1
249,1
251,1
254,1
260,1
266,1
281,1
284,1
299,1
300,1
302,1
309,1
316,1
317,1
320,1
329,1
330,1
336,1
340,1
346,1
11,2
12,3
15,4
18,5
33,6
42,6
37,7
43,8
74,9
90,10
145,10
179,10
114,11
209,12
210,13
215,14
233,15
256,15
244,16
282,16
287,17
292,18
335,19
348,20
349,21
3,22
9,22
10,22
21,22
25,22
26,22
30,22
31,22
39,22
40,22
45,22
60,22
62,22
66,22
67,22
69,22
72,22
75,22
76,22
77,22
79,22
85,22
104,22
105,22
117,22
120,22
121,22
122,22
125,22
132,22
133,22
136,22
141,22
142,22
153,22
156,22
158,22
165,22
169,22
170,22
176,22
185,22
186,22
188,22
200,22
207,22
208,22
221,22
224,22
232,22
235,22
236,22
246,22
248,22
257,22
258,22
272,22
274,22
276,22
277,22
280,22
285,22
288,22
290,22
291,22
294,22
295,22
297,22
303,22
304,22
308,22
315,22
322,22
323,22
334,22
341,22
344,22
345,22
2,23
14,23
17,23
19,23
20,23
28,23
32,23
41,23
44,23
49,23
52,23
70,23
71,23
93,23
97,23
111,23
112,23
115,23
116,23
137,23
138,23
140,23
144,23
149,23
151,23
162,23
167,23
174,23
182,23
192,23
205,23
214,23
216,23
220,23
226,23
230,23
241,23
243,23
253,23
255,23
262,23
279,23
289,23
293,23
305,23
307,23
310,23
312,23
326,23
333,23
337,23
343,23
4,24
78,24
152,24
181,24
195,24
218,24
273,24
275,24
306,24
328,24
6,25
89,25
95,25
147,25
154,25
219,25
319,25
327,25
8,26
23,26
35,26
46,26
51,26
61,26
68,26
83,26
86,26
91,26
99,26
102,26
110,26
124,26
131,26
143,26
155,26
157,26
175,26
177,26
190,26
193,26
201,26
225,26
227,26
237,26
240,26
245,26
259,26
263,26
264,26
267,26
278,26
296,26
321,26
58,27
64,27
81,27
100,27
107,27
150,27
171,27
189,27
217,27
269,27
286,27
47,28
183,28
198,28
228,28
247,28
301,28
22,29
38,29
129,29
168,29
339,29
347,29
13,30
16,30
29,30
50,30
55,30
56,30
59,30
63,30
65,30
82,30
84,30
98,30
103,30
109,30
113,30
118,30
119,30
123,30
128,30
134,30
148,30
161,30
172,30
199,30
203,30
211,30
212,30
222,30
223,30
229,30
231,30
234,30
238,30
239,30
250,30
252,30
261,30
265,30
268,30
270,30
271,30
283,30
298,30
311,30
313,30
314,30
318,30
324,30
325,30
331,30
332,30
338,30
342,30
